Abrev;IDFluxo;Periodo;Natureza;IDDisciplina
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Obrigatória;FGA0172
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Obrigatória;FGA0173
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0002
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0004
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0029
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0170
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0171
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0213
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0205
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0207
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0209
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0237
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0026
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0059
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0211
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;7;Obrigatória;FGA0239
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;7;Obrigatória;FGA0245
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;7;Obrigatória;FGA0273
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0210
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0241
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0243
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;8;Obrigatória;FGA0250
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;8;Obrigatória;FGA0274
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;9;Obrigatória;FGA0009
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;9;Obrigatória;FGA0021
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;10;Obrigatória;FGA0011
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ADM0023
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ADM0092
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0007
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0008
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0088
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0090
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0092
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0093
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0094
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0105
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0111
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0140
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0151
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0174
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0175
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0189
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0191
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0197
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0200
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0201
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0202
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0203
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0205
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0206
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0207
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0208
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0209
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0210
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0211
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0212
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0213
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0214
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0215
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0216
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0217
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0218
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0219
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENC0035
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENC0132
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0130
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0172
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0177
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0277
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0278
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0334
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0068
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0071
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0080
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0082
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0120
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0121
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0128
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0140
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0163
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;EPR0072
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;EST0023
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FEF0104
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0001
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0003
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0005
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0007
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0008
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0027
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0028
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0031
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0032
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0034
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0036
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0038
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0041
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0042
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0043
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0044
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0045
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0046
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0047
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0053
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0054
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0058
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0061
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0066
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0067
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0069
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0072
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0074
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0075
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0078
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0083
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0085
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0086
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0087
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0088
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0089
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0090
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0093
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0096
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0102
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0103
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0104
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0108
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0109
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0110
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0111
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0112
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0113
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0114
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0115
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0123
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0124
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0125
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0126
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0127
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0128
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0129
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0134
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0139
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0140
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0143
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0144
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0148
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0151
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0153
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0154
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0155
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0156
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0165
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0166
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0167
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0169
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0174
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0175
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0179
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0181
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0182
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0185
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0186
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0187
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0188
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0190
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0195
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0196
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0197
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0201
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0203
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0204
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0206
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0208
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0212
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0217
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0218
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0220
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0221
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0225
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0226
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0228
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0230
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0238
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0242
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0246
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0248
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0253
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0254
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0263
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0264
SOFTWARE;ENGENHARIA DE SOFTWARE/FGA - Bacharel - Presencial - D - 20082;99;Optativa;FGA0265
